step,load_pressure,outage_severity,solar_factor,grid_support
5106,0.377984,0.000000,1.000000,0.000000
5107,0.377440,0.000000,1.000000,0.000000
5108,0.388145,0.000000,1.000000,0.000000
5109,0.392838,0.000000,1.000000,0.000000
5110,0.423787,0.000000,1.000000,0.000000
5111,0.454891,0.000000,1.000000,0.000000
5112,0.450977,0.000000,1.000000,0.000000
5113,0.439889,0.000000,1.000000,0.000000
5114,0.423464,0.000000,1.000000,0.000000
5115,0.409994,0.000000,1.000000,0.000000
5116,0.433494,0.000000,1.000000,0.000000
5117,0.451593,0.000000,1.000000,0.000000
5118,0.463403,0.000000,1.000000,0.000000
5119,0.334625,0.000000,1.000000,0.000000
5120,0.402541,0.000000,1.000000,0.000000
5121,0.447227,0.000000,1.000000,0.000000
5122,0.478633,0.000000,1.000000,0.000000
5123,0.493003,0.000000,1.000000,0.000000
5124,0.487640,0.000000,1.000000,0.000000
5125,0.476666,0.000000,1.000000,0.000000
5126,0.461943,0.000000,1.000000,0.000000
5127,0.461087,0.000000,1.000000,0.000000
5128,0.455317,0.000000,1.000000,0.000000
5129,0.436991,0.000000,1.000000,0.000000
5130,0.422411,0.000000,1.000000,0.000000
5131,0.410598,0.000000,1.000000,0.000000
5132,0.405802,0.000000,1.000000,0.000000
5133,0.388704,0.000000,1.000000,0.000000
5134,0.389281,0.000000,1.000000,0.000000
5135,0.393562,0.000000,1.000000,0.000000
5136,0.391277,0.000000,1.000000,0.000000
5137,0.388171,0.000000,1.000000,0.000000
5138,0.369387,0.000000,1.000000,0.000000
5139,0.364239,0.000000,1.000000,0.000000
5140,0.366862,0.000000,1.000000,0.000000
5141,0.377557,0.000000,1.000000,0.000000
5142,0.387648,0.000000,1.000000,0.000000
5143,0.301976,0.000000,1.000000,0.000000
5144,0.377103,0.000000,1.000000,0.000000
5145,0.438232,0.000000,1.000000,0.000000
5146,0.454973,0.000000,1.000000,0.000000
5147,0.457762,0.000000,1.000000,0.000000
5148,0.457664,0.000000,1.000000,0.000000
5149,0.459593,0.000000,1.000000,0.000000
5150,0.463336,0.000000,1.000000,0.000000
5151,0.472102,0.000000,1.000000,0.000000
5152,0.454418,0.000000,1.000000,0.000000
5153,0.447640,0.000000,1.000000,0.000000
5154,0.427661,0.000000,1.000000,0.000000
5155,0.402451,0.000000,1.000000,0.000000
5156,0.401298,0.000000,1.000000,0.000000
5157,0.382758,0.000000,1.000000,0.000000
5158,0.376427,0.000000,1.000000,0.000000
5159,0.378491,0.000000,1.000000,0.000000
5160,0.360372,0.000000,1.000000,0.000000
5161,0.352485,0.000000,1.000000,0.000000
5162,0.313805,0.000000,1.000000,0.000000
5163,0.301328,0.000000,1.000000,0.000000
5164,0.313214,0.000000,1.000000,0.000000
5165,0.324370,0.000000,1.000000,0.000000
5166,0.333101,0.000000,1.000000,0.000000
5167,0.249018,0.000000,1.000000,0.000000
5168,0.316622,0.000000,1.000000,0.000000
5169,0.390657,0.000000,1.000000,0.000000
5170,0.443204,0.000000,1.000000,0.000000
5171,0.462497,0.000000,1.000000,0.000000
5172,0.450237,0.000000,1.000000,0.000000
5173,0.420858,0.000000,1.000000,0.000000
5174,0.395796,0.000000,1.000000,0.000000
5175,0.392224,0.000000,1.000000,0.000000
5176,0.392769,0.000000,1.000000,0.000000
5177,0.386796,0.000000,1.000000,0.000000
5178,0.380923,0.000000,1.000000,0.000000
5179,0.379278,0.000000,1.000000,0.000000
5180,0.376721,0.000000,1.000000,0.000000
5181,0.356634,0.000000,1.000000,0.000000
5182,0.350438,0.000000,1.000000,0.000000
5183,0.379452,0.000000,1.000000,0.000000
5184,0.395200,0.000000,1.000000,0.000000
5185,0.401622,0.000000,1.000000,0.000000
5186,0.383302,0.000000,1.000000,0.000000
5187,0.380140,0.000000,1.000000,0.000000
5188,0.378768,0.000000,1.000000,0.000000
5189,0.377654,0.000000,1.000000,0.000000
5190,0.374362,0.000000,1.000000,0.000000
5191,0.387037,0.000000,1.000000,0.000000
5192,0.390445,0.000000,1.000000,0.000000
5193,0.299283,0.000000,1.000000,0.000000
5194,0.403229,0.000000,1.000000,0.000000
5195,0.462357,0.000000,1.000000,0.000000
5196,0.453583,0.000000,1.000000,0.000000
5197,0.465567,0.000000,1.000000,0.000000
5198,0.431296,0.000000,1.000000,0.000000
5199,0.414073,0.000000,1.000000,0.000000
5200,0.400132,0.000000,1.000000,0.000000
5201,0.379929,0.000000,1.000000,0.000000
5202,0.369239,0.000000,1.000000,0.000000
5203,0.367804,0.000000,1.000000,0.000000
5204,0.375718,0.000000,1.000000,0.000000
5205,0.380923,0.000000,1.000000,0.000000
5206,0.387611,0.000000,1.000000,0.000000
5207,0.399009,0.000000,1.000000,0.000000
5208,0.406643,0.000000,1.000000,0.000000
5209,0.390562,0.000000,1.000000,0.000000
5210,0.400753,0.000000,1.000000,0.000000
5211,0.422081,0.000000,1.000000,0.000000
5212,0.418759,0.000000,1.000000,0.000000
5213,0.405792,0.000000,1.000000,0.000000
5214,0.419010,0.000000,1.000000,0.000000
5215,0.321061,0.000000,1.000000,0.000000
5216,0.412001,0.000000,1.000000,0.000000
5217,0.493776,0.000000,1.000000,0.000000
5218,0.496280,0.000000,1.000000,0.000000
5219,0.483865,0.000000,1.000000,0.000000
5220,0.466454,0.000000,1.000000,0.000000
5221,0.460924,0.000000,1.000000,0.000000
5222,0.463312,0.000000,1.000000,0.000000
5223,0.474853,0.000000,1.000000,0.000000
5224,0.463799,0.000000,1.000000,0.000000
5225,0.436104,0.000000,1.000000,0.000000
5226,0.413354,0.000000,1.000000,0.000000
5227,0.400272,0.000000,1.000000,0.000000
5228,0.401334,0.000000,1.000000,0.000000
5229,0.383735,0.000000,1.000000,0.000000
5230,0.393453,0.000000,1.000000,0.000000
5231,0.409993,0.000000,1.000000,0.000000
5232,0.416168,0.000000,1.000000,0.000000
5233,0.432803,0.000000,1.000000,0.000000
5234,0.415059,0.000000,1.000000,0.000000
5235,0.404734,0.000000,1.000000,0.000000
5236,0.408268,0.000000,1.000000,0.000000
5237,0.429779,0.000000,1.000000,0.000000
5238,0.438520,0.000000,1.000000,0.000000
5239,0.323104,0.000000,1.000000,0.000000
5240,0.385012,0.000000,1.000000,0.000000
5241,0.453653,0.000000,1.000000,0.000000
5242,0.491349,0.000000,1.000000,0.000000
5243,0.506898,0.000000,1.000000,0.000000
5244,0.492867,0.000000,1.000000,0.000000
5245,0.479653,0.000000,1.000000,0.000000
5246,0.466255,0.000000,1.000000,0.000000
5247,0.465932,0.000000,1.000000,0.000000
5248,0.456282,0.000000,1.000000,0.000000
5249,0.438169,0.000000,1.000000,0.000000
5250,0.430251,0.000000,1.000000,0.000000
5251,0.410697,0.000000,1.000000,0.000000
5252,0.414330,0.000000,1.000000,0.000000
5253,0.417195,0.000000,1.000000,0.000000
5254,0.439132,0.000000,1.000000,0.000000
5255,0.446272,0.000000,1.000000,0.000000
5256,0.447568,0.000000,1.000000,0.000000
5257,0.435832,0.000000,1.000000,0.000000
5258,0.406627,0.000000,1.000000,0.000000
5259,0.393011,0.000000,1.000000,0.000000
5260,0.390753,0.000000,1.000000,0.000000
5261,0.408677,0.000000,1.000000,0.000000
5262,0.415684,0.000000,1.000000,0.000000
5263,0.285478,0.000000,1.000000,0.000000
5264,0.362045,0.000000,1.000000,0.000000
5265,0.429973,0.000000,1.000000,0.000000
5266,0.436054,0.000000,1.000000,0.000000
5267,0.426209,0.000000,1.000000,0.000000
5268,0.413580,0.000000,1.000000,0.000000
5269,0.405705,0.000000,1.000000,0.000000
5270,0.391838,0.000000,1.000000,0.000000
5271,0.400850,0.000000,1.000000,0.000000
5272,0.399231,0.000000,1.000000,0.000000
5273,0.381840,0.000000,1.000000,0.000000
5274,0.377962,0.000000,1.000000,0.000000
5275,0.376342,0.000000,1.000000,0.000000
5276,0.387817,0.000000,1.000000,0.000000
5277,0.407613,0.000000,1.000000,0.000000
5278,0.454291,0.000000,1.000000,0.000000
5279,0.467422,0.000000,1.000000,0.000000
5280,0.451764,0.000000,1.000000,0.000000
5281,0.451934,0.000000,1.000000,0.000000
5282,0.417506,0.000000,1.000000,0.000000
5283,0.406996,0.000000,1.000000,0.000000
5284,0.418099,0.000000,1.000000,0.000000
5285,0.419561,0.000000,1.000000,0.000000
5286,0.423218,0.000000,1.000000,0.000000
5287,0.320102,0.000000,1.000000,0.000000
5288,0.379541,0.000000,1.000000,0.000000
5289,0.439285,0.000000,1.000000,0.000000
5290,0.462595,0.000000,1.000000,0.000000
5291,0.467397,0.000000,1.000000,0.000000
5292,0.459249,0.000000,1.000000,0.000000
5293,0.463539,0.000000,1.000000,0.000000
5294,0.471008,0.000000,1.000000,0.000000
5295,0.500338,0.000000,1.000000,0.000000
5296,0.511960,0.000000,1.000000,0.000000
5297,0.510665,0.000000,1.000000,0.000000
5298,0.483758,0.000000,1.000000,0.000000
5299,0.456220,0.000000,1.000000,0.000000
5300,0.421212,0.000000,1.000000,0.000000
5301,0.373526,0.000000,1.000000,0.000000
5302,0.391338,0.000000,1.000000,0.000000
5303,0.436719,0.000000,1.000000,0.000000
5304,0.426324,0.000000,1.000000,0.000000
5305,0.437750,0.000000,1.000000,0.000000
5306,0.398573,0.000000,1.000000,0.000000
5307,0.380787,0.000000,1.000000,0.000000
5308,0.381675,0.000000,1.000000,0.000000
5309,0.377706,0.000000,1.000000,0.000000
5310,0.387562,0.000000,1.000000,0.000000
5311,0.294948,0.000000,1.000000,0.000000
5312,0.367845,0.000000,1.000000,0.000000
5313,0.422397,0.000000,1.000000,0.000000
5314,0.445905,0.000000,1.000000,0.000000
5315,0.459294,0.000000,1.000000,0.000000
5316,0.464445,0.000000,1.000000,0.000000
5317,0.461748,0.000000,1.000000,0.000000
5318,0.455441,0.000000,1.000000,0.000000
5319,0.462788,0.000000,1.000000,0.000000
5320,0.467562,0.000000,1.000000,0.000000
5321,0.450061,0.000000,1.000000,0.000000
5322,0.424931,0.000000,1.000000,0.000000
5323,0.409633,0.000000,1.000000,0.000000
5324,0.408175,0.000000,1.000000,0.000000
5325,0.390079,0.000000,1.000000,0.000000
5326,0.372315,0.000000,1.000000,0.000000
5327,0.371101,0.000000,1.000000,0.000000
5328,0.357354,0.000000,1.000000,0.000000
5329,0.342961,0.000000,1.000000,0.000000
5330,0.300774,0.000000,1.000000,0.000000
5331,0.287005,0.000000,1.000000,0.000000
5332,0.297065,0.000000,1.000000,0.000000
5333,0.309310,0.000000,1.000000,0.000000
5334,0.315966,0.000000,1.000000,0.000000
5335,0.230728,0.000000,1.000000,0.000000
5336,0.300348,0.000000,1.000000,0.000000
5337,0.362587,0.000000,1.000000,0.000000
5338,0.380060,0.000000,1.000000,0.000000
5339,0.399702,0.000000,1.000000,0.000000
5340,0.412980,0.000000,1.000000,0.000000
5341,0.422440,0.000000,1.000000,0.000000
5342,0.413562,0.000000,1.000000,0.000000
5343,0.418639,0.000000,1.000000,0.000000
5344,0.416551,0.000000,1.000000,0.000000
5345,0.398963,0.000000,1.000000,0.000000
5346,0.389673,0.000000,1.000000,0.000000
5347,0.377960,0.000000,1.000000,0.000000
5348,0.369665,0.000000,1.000000,0.000000
5349,0.346934,0.000000,1.000000,0.000000
5350,0.347561,0.000000,1.000000,0.000000
5351,0.358876,0.000000,1.000000,0.000000
5352,0.363020,0.000000,1.000000,0.000000
5353,0.350204,0.000000,1.000000,0.000000
5354,0.322414,0.000000,1.000000,0.000000
5355,0.319071,0.000000,1.000000,0.000000
5356,0.322560,0.000000,1.000000,0.000000
5357,0.313376,0.000000,1.000000,0.000000
5358,0.330098,0.000000,1.000000,0.000000
5359,0.341316,0.000000,1.000000,0.000000
5360,0.342935,0.000000,1.000000,0.000000
5361,0.272616,0.000000,1.000000,0.000000
5362,0.356404,0.000000,1.000000,0.000000
5363,0.404155,0.000000,1.000000,0.000000
5364,0.405037,0.000000,1.000000,0.000000
5365,0.403777,0.000000,1.000000,0.000000
5366,0.394858,0.000000,1.000000,0.000000
5367,0.393634,0.000000,1.000000,0.000000
5368,0.393731,0.000000,1.000000,0.000000
5369,0.392028,0.000000,1.000000,0.000000
5370,0.384044,0.000000,1.000000,0.000000
5371,0.367565,0.000000,1.000000,0.000000
5372,0.367913,0.000000,1.000000,0.000000
5373,0.370045,0.000000,1.000000,0.000000
5374,0.384372,0.000000,1.000000,0.000000
5375,0.384480,0.000000,1.000000,0.000000
5376,0.381181,0.000000,1.000000,0.000000
5377,0.377114,0.000000,1.000000,0.000000
5378,0.360226,0.000000,1.000000,0.000000
5379,0.351516,0.000000,1.000000,0.000000
5380,0.363487,0.000000,1.000000,0.000000
5381,0.380391,0.000000,1.000000,0.000000
5382,0.382946,0.000000,1.000000,0.000000
5383,0.284004,0.000000,1.000000,0.000000
5384,0.356931,0.000000,1.000000,0.000000
5385,0.427511,1.000000,0.000000,0.000000
5386,0.474866,1.000000,0.000000,0.000000
5387,0.490052,1.000000,0.000000,0.000000
5388,0.485211,1.000000,0.000000,0.000000
5389,0.479378,1.000000,0.000000,0.000000
5390,0.466595,1.000000,0.000000,0.000000
5391,0.470109,1.000000,0.000000,0.000000
5392,0.464675,1.000000,0.000000,0.000000
5393,0.446373,1.000000,0.000000,0.000000
5394,0.428000,1.000000,0.000000,0.000000
5395,0.410343,1.000000,0.000000,0.000000
5396,0.419448,1.000000,0.000000,0.000000
5397,0.430337,0.000000,1.000000,0.000000
5398,0.445156,0.000000,1.000000,0.000000
5399,0.433509,0.000000,1.000000,0.000000
5400,0.423466,0.000000,1.000000,0.000000
5401,0.429645,0.000000,1.000000,0.000000
5402,0.398950,0.000000,1.000000,0.000000
5403,0.405787,0.000000,1.000000,0.000000
5404,0.407409,0.000000,1.000000,0.000000
5405,0.392199,0.000000,1.000000,0.000000
5406,0.398062,0.000000,1.000000,0.000000
5407,0.295162,0.000000,1.000000,0.000000
5408,0.364733,0.000000,1.000000,0.000000
5409,0.435838,0.000000,1.000000,0.000000
5410,0.486938,0.000000,1.000000,0.000000
5411,0.508409,0.000000,1.000000,0.000000
5412,0.498771,0.000000,1.000000,0.000000
5413,0.486349,0.000000,1.000000,0.000000
5414,0.468572,0.000000,1.000000,0.000000
5415,0.464474,0.000000,1.000000,0.000000
5416,0.462729,0.000000,1.000000,0.000000
5417,0.444401,0.000000,1.000000,0.000000
5418,0.432269,0.000000,1.000000,0.000000
5419,0.416379,0.000000,1.000000,0.000000
5420,0.410028,0.000000,1.000000,0.000000
5421,0.401298,0.000000,1.000000,0.000000
5422,0.402319,0.000000,1.000000,0.000000
5423,0.407085,0.000000,1.000000,0.000000
5424,0.392330,0.000000,1.000000,0.000000
5425,0.374944,0.000000,1.000000,0.000000
5426,0.342379,0.000000,1.000000,0.000000
5427,0.331385,0.000000,1.000000,0.000000
5428,0.336511,0.000000,1.000000,0.000000
5429,0.336785,0.000000,1.000000,0.000000
5430,0.342289,0.000000,1.000000,0.000000
5431,0.253107,0.000000,1.000000,0.000000
5432,0.316763,0.000000,1.000000,0.000000
5433,0.390267,0.000000,1.000000,0.000000
5434,0.427626,0.000000,1.000000,0.000000
5435,0.436428,0.000000,1.000000,0.000000
5436,0.428413,0.000000,1.000000,0.000000
5437,0.419811,0.000000,1.000000,0.000000
5438,0.407566,0.000000,1.000000,0.000000
5439,0.413959,0.000000,1.000000,0.000000
5440,0.420251,0.000000,1.000000,0.000000
5441,0.412527,0.000000,1.000000,0.000000
5442,0.401454,0.000000,1.000000,0.000000
5443,0.392777,0.000000,1.000000,0.000000
5444,0.394231,0.000000,1.000000,0.000000
5445,0.379915,0.000000,1.000000,0.000000
5446,0.385881,0.000000,1.000000,0.000000
5447,0.387225,0.000000,1.000000,0.000000
5448,0.380178,0.000000,1.000000,0.000000
5449,0.375760,0.000000,1.000000,0.000000
5450,0.368157,0.000000,1.000000,0.000000
5451,0.361077,0.000000,1.000000,0.000000
5452,0.360397,0.000000,1.000000,0.000000
5453,0.356501,0.000000,1.000000,0.000000
5454,0.360927,0.000000,1.000000,0.000000
5455,0.282422,0.000000,1.000000,0.000000
5456,0.356932,0.000000,1.000000,0.000000
5457,0.421984,0.000000,1.000000,0.000000
5458,0.454705,0.000000,1.000000,0.000000
5459,0.466211,0.000000,1.000000,0.000000
5460,0.469512,0.000000,1.000000,0.000000
5461,0.469380,0.000000,1.000000,0.000000
5462,0.464150,0.000000,1.000000,0.000000
5463,0.473385,0.000000,1.000000,0.000000
5464,0.475587,0.000000,1.000000,0.000000
5465,0.457737,0.000000,1.000000,0.000000
5466,0.435640,0.000000,1.000000,0.000000
5467,0.415779,0.000000,1.000000,0.000000
5468,0.413491,0.000000,1.000000,0.000000
5469,0.397149,0.000000,1.000000,0.000000
5470,0.401021,0.000000,1.000000,0.000000
5471,0.409193,0.000000,1.000000,0.000000
5472,0.406278,0.000000,1.000000,0.000000
5473,0.400173,0.000000,1.000000,0.000000
5474,0.377176,0.000000,1.000000,0.000000
5475,0.365966,0.000000,1.000000,0.000000
5476,0.375678,0.000000,1.000000,0.000000
5477,0.373337,0.000000,1.000000,0.000000
5478,0.375766,0.000000,1.000000,0.000000
5479,0.286864,0.000000,1.000000,0.000000
5480,0.355106,0.000000,1.000000,0.000000
5481,0.403855,0.000000,1.000000,0.000000
5482,0.448160,0.000000,1.000000,0.000000
5483,0.470428,0.000000,1.000000,0.000000
5484,0.472991,0.000000,1.000000,0.000000
5485,0.467162,0.000000,1.000000,0.000000
5486,0.468469,0.000000,1.000000,0.000000
5487,0.491401,0.000000,1.000000,0.000000
5488,0.484030,0.000000,1.000000,0.000000
5489,0.455264,0.000000,1.000000,0.000000
5490,0.419069,0.000000,1.000000,0.000000
5491,0.405943,0.000000,1.000000,0.000000
5492,0.402709,0.000000,1.000000,0.000000
5493,0.397018,0.000000,1.000000,0.000000
5494,0.413820,0.000000,1.000000,0.000000
5495,0.409109,0.000000,1.000000,0.000000
5496,0.402930,0.000000,1.000000,0.000000
5497,0.399628,0.000000,1.000000,0.000000
5498,0.355687,0.000000,1.000000,0.000000
5499,0.342292,0.000000,1.000000,0.000000
5500,0.345641,0.000000,1.000000,0.000000
5501,0.364808,0.000000,1.000000,0.000000
5502,0.385954,0.000000,1.000000,0.000000
5503,0.270105,0.000000,1.000000,0.000000
5504,0.350203,0.000000,1.000000,0.000000
5505,0.393347,0.000000,1.000000,0.000000
5506,0.394028,0.000000,1.000000,0.000000
5507,0.389720,0.000000,1.000000,0.000000
5508,0.387129,0.000000,1.000000,0.000000
5509,0.382307,0.000000,1.000000,0.000000
5510,0.381450,0.000000,1.000000,0.000000
5511,0.395923,0.000000,1.000000,0.000000
5512,0.400292,0.000000,1.000000,0.000000
5513,0.389828,0.000000,1.000000,0.000000
5514,0.381454,0.000000,1.000000,0.000000
5515,0.372812,0.000000,1.000000,0.000000
5516,0.375283,0.000000,1.000000,0.000000
5517,0.387426,0.000000,1.000000,0.000000
5518,0.437913,0.000000,1.000000,0.000000
5519,0.457844,0.000000,1.000000,0.000000
5520,0.453266,0.000000,1.000000,0.000000
5521,0.433264,0.000000,1.000000,0.000000
5522,0.384884,0.000000,1.000000,0.000000
5523,0.370287,0.000000,1.000000,0.000000
5524,0.390430,0.000000,1.000000,0.000000
5525,0.393110,0.000000,1.000000,0.000000
5526,0.398937,0.000000,1.000000,0.000000
5527,0.408945,0.000000,1.000000,0.000000
5528,0.398937,0.000000,1.000000,0.000000
5529,0.293232,0.000000,1.000000,0.000000
5530,0.405085,0.000000,1.000000,0.000000
5531,0.456696,0.000000,1.000000,0.000000
5532,0.433829,0.000000,1.000000,0.000000
5533,0.418269,0.000000,1.000000,0.000000
5534,0.410125,0.000000,1.000000,0.000000
5535,0.412117,0.000000,1.000000,0.000000
5536,0.408320,0.000000,1.000000,0.000000
5537,0.399777,0.000000,1.000000,0.000000
5538,0.398403,0.000000,1.000000,0.000000
5539,0.404698,0.000000,1.000000,0.000000
5540,0.420397,0.000000,1.000000,0.000000
5541,0.432634,0.000000,1.000000,0.000000
5542,0.468419,0.000000,1.000000,0.000000
5543,0.461081,0.000000,1.000000,0.000000
5544,0.442796,0.000000,1.000000,0.000000
5545,0.421320,0.000000,1.000000,0.000000
5546,0.409270,0.000000,1.000000,0.000000
5547,0.398424,0.000000,1.000000,0.000000
5548,0.397056,0.000000,1.000000,0.000000
5549,0.398933,0.000000,1.000000,0.000000
5550,0.405764,0.000000,1.000000,0.000000
5551,0.303894,0.000000,1.000000,0.000000
5552,0.386003,0.000000,1.000000,0.000000
5553,0.451766,0.000000,1.000000,0.000000
5554,0.483988,0.000000,1.000000,0.000000
5555,0.496423,0.000000,1.000000,0.000000
5556,0.491960,0.000000,1.000000,0.000000
5557,0.480589,0.000000,1.000000,0.000000
5558,0.474914,0.000000,1.000000,0.000000
5559,0.484033,0.000000,1.000000,0.000000
5560,0.481287,0.000000,1.000000,0.000000
5561,0.462517,0.000000,1.000000,0.000000
5562,0.435356,0.000000,1.000000,0.000000
5563,0.413459,0.000000,1.000000,0.000000
5564,0.406750,0.000000,1.000000,0.000000
5565,0.398564,0.000000,1.000000,0.000000
5566,0.416994,0.000000,1.000000,0.000000
5567,0.415890,0.000000,1.000000,0.000000
5568,0.415425,0.000000,1.000000,0.000000
5569,0.415197,0.000000,1.000000,0.000000
5570,0.395311,0.000000,1.000000,0.000000
5571,0.401766,0.000000,1.000000,0.000000
5572,0.401572,0.000000,1.000000,0.000000
5573,0.381636,0.000000,1.000000,0.000000
5574,0.392968,0.000000,1.000000,0.000000
5575,0.303705,0.000000,1.000000,0.000000
5576,0.374087,0.000000,1.000000,0.000000
5577,0.450022,0.000000,1.000000,0.000000
5578,0.488556,0.000000,1.000000,0.000000
5579,0.496960,0.000000,1.000000,0.000000
5580,0.475977,0.000000,1.000000,0.000000
5581,0.461864,0.000000,1.000000,0.000000
5582,0.452348,0.000000,1.000000,0.000000
5583,0.465456,0.000000,1.000000,0.000000
5584,0.464794,0.000000,1.000000,0.000000
5585,0.443544,0.000000,1.000000,0.000000
5586,0.431018,0.000000,1.000000,0.000000
5587,0.414608,0.000000,1.000000,0.000000
5588,0.407214,0.000000,1.000000,0.000000
5589,0.397015,0.000000,1.000000,0.000000
5590,0.396816,0.000000,1.000000,0.000000
5591,0.390957,0.000000,1.000000,0.000000
5592,0.379996,0.000000,1.000000,0.000000
5593,0.370761,0.000000,1.000000,0.000000
5594,0.337888,0.000000,1.000000,0.000000
5595,0.324328,0.000000,1.000000,0.000000
5596,0.325041,0.000000,1.000000,0.000000
5597,0.324512,0.000000,1.000000,0.000000
5598,0.336364,0.000000,1.000000,0.000000
5599,0.247821,0.000000,1.000000,0.000000
5600,0.320116,0.000000,1.000000,0.000000
5601,0.395507,0.000000,1.000000,0.000000
5602,0.426619,0.000000,1.000000,0.000000
5603,0.434846,0.000000,1.000000,0.000000
5604,0.427948,0.000000,1.000000,0.000000
5605,0.423658,0.000000,1.000000,0.000000
5606,0.413326,0.000000,1.000000,0.000000
5607,0.419144,0.000000,1.000000,0.000000
5608,0.423811,0.000000,1.000000,0.000000
5609,0.421574,0.000000,1.000000,0.000000
5610,0.405780,0.000000,1.000000,0.000000
5611,0.386880,0.000000,1.000000,0.000000
5612,0.383293,0.000000,1.000000,0.000000
5613,0.367792,0.000000,1.000000,0.000000
5614,0.378139,0.000000,1.000000,0.000000
5615,0.374232,0.000000,1.000000,0.000000
5616,0.367451,0.000000,1.000000,0.000000
5617,0.357120,0.000000,1.000000,0.000000
5618,0.337092,0.000000,1.000000,0.000000
5619,0.325854,0.000000,1.000000,0.000000
5620,0.328203,0.000000,1.000000,0.000000
5621,0.324856,0.000000,1.000000,0.000000
5622,0.334815,0.000000,1.000000,0.000000
5623,0.258673,0.000000,1.000000,0.000000
5624,0.332433,0.000000,1.000000,0.000000
5625,0.412752,0.000000,1.000000,0.000000
5626,0.450284,0.000000,1.000000,0.000000
5627,0.467379,0.000000,1.000000,0.000000
5628,0.460152,0.000000,1.000000,0.000000
5629,0.454642,0.000000,1.000000,0.000000
5630,0.452611,0.000000,1.000000,0.000000
5631,0.470976,0.000000,1.000000,0.000000
5632,0.470245,0.000000,1.000000,0.000000
5633,0.449042,0.000000,1.000000,0.000000
5634,0.428778,0.000000,1.000000,0.000000
5635,0.410818,0.000000,1.000000,0.000000
5636,0.401191,0.000000,1.000000,0.000000
5637,0.386256,0.000000,1.000000,0.000000
5638,0.390245,0.000000,1.000000,0.000000
5639,0.379101,0.000000,1.000000,0.000000
5640,0.367699,0.000000,1.000000,0.000000
5641,0.357365,0.000000,1.000000,0.000000
5642,0.331755,0.000000,1.000000,0.000000
5643,0.330710,0.000000,1.000000,0.000000
5644,0.345548,0.000000,1.000000,0.000000
5645,0.343692,0.000000,1.000000,0.000000
5646,0.352424,0.000000,1.000000,0.000000
5647,0.271911,0.000000,1.000000,0.000000
5648,0.346015,0.000000,1.000000,0.000000
5649,0.419551,0.000000,1.000000,0.000000
5650,0.456908,0.000000,1.000000,0.000000
5651,0.472889,0.000000,1.000000,0.000000
5652,0.463021,0.000000,1.000000,0.000000
5653,0.457363,0.000000,1.000000,0.000000
5654,0.458399,0.000000,1.000000,0.000000
5655,0.483027,0.000000,1.000000,0.000000
5656,0.484833,0.000000,1.000000,0.000000
5657,0.465560,0.000000,1.000000,0.000000
5658,0.439012,0.000000,1.000000,0.000000
5659,0.412531,0.000000,1.000000,0.000000
5660,0.401923,0.000000,1.000000,0.000000
5661,0.388997,0.000000,1.000000,0.000000
5662,0.398290,0.000000,1.000000,0.000000
5663,0.395567,0.000000,1.000000,0.000000
5664,0.385025,0.000000,1.000000,0.000000
5665,0.374733,0.000000,1.000000,0.000000
5666,0.342337,0.000000,1.000000,0.000000
5667,0.331875,0.000000,1.000000,0.000000
5668,0.335618,0.000000,1.000000,0.000000
5669,0.337802,0.000000,1.000000,0.000000
5670,0.340773,0.000000,1.000000,0.000000
5671,0.250748,0.000000,1.000000,0.000000
5672,0.320802,0.000000,1.000000,0.000000
5673,0.375893,0.000000,1.000000,0.000000
5674,0.401865,0.000000,1.000000,0.000000
5675,0.400684,0.000000,1.000000,0.000000
5676,0.382808,0.000000,1.000000,0.000000
5677,0.384778,0.000000,1.000000,0.000000
5678,0.380995,0.000000,1.000000,0.000000
5679,0.394218,0.000000,1.000000,0.000000
5680,0.403119,0.000000,1.000000,0.000000
5681,0.388535,0.000000,1.000000,0.000000
5682,0.370620,0.000000,1.000000,0.000000
5683,0.364094,0.000000,1.000000,0.000000
5684,0.366283,0.000000,1.000000,0.000000
5685,0.383354,0.000000,1.000000,0.000000
5686,0.400814,0.000000,1.000000,0.000000
5687,0.389976,0.000000,1.000000,0.000000
5688,0.389650,0.000000,1.000000,0.000000
5689,0.387747,0.000000,1.000000,0.000000
5690,0.353182,0.000000,1.000000,0.000000
5691,0.342173,0.000000,1.000000,0.000000
5692,0.343280,0.000000,1.000000,0.000000
5693,0.341076,0.000000,1.000000,0.000000
5694,0.354351,0.000000,1.000000,0.000000
5695,0.380818,0.000000,1.000000,0.000000
5696,0.391396,0.000000,1.000000,0.000000
5697,0.303449,0.000000,1.000000,0.000000
5698,0.401492,0.000000,1.000000,0.000000
5699,0.444289,0.000000,1.000000,0.000000
5700,0.400749,0.000000,1.000000,0.000000
5701,0.379802,0.000000,1.000000,0.000000
5702,0.371992,0.000000,1.000000,0.000000
5703,0.385190,0.000000,1.000000,0.000000
5704,0.398172,0.000000,1.000000,0.000000
5705,0.389764,0.000000,1.000000,0.000000
5706,0.374823,0.000000,1.000000,0.000000
5707,0.372012,0.000000,1.000000,0.000000
5708,0.368690,0.000000,1.000000,0.000000
5709,0.364825,0.000000,1.000000,0.000000
5710,0.380595,0.000000,1.000000,0.000000
5711,0.388887,0.000000,1.000000,0.000000
5712,0.382288,0.000000,1.000000,0.000000
